Id	Priority	UpProbability	Bg	ProbabilityBg	UpProbabilityDesc	UpProbabilityPercent	IsChangePos	IconPosX	IconPosY	IsChangeSize	IconWidth	IconHeight	IsChangeRot	RotZ	NewTimeId
1381	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1382	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1383	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1384	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1385	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1386	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1387	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1388	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1389	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1390	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1391	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1392	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1393	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1394	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1395	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1396	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1397	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1398	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1399	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1400	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1401	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1402	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1403	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1404	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1405	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1406	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1407	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1408	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1409	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1410	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1411	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1412	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1413	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1414	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1415	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1416	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1417	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1418	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1419	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1420	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1421	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1422	10000	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1423	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1424	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1425	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1426	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1427	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1428	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1429	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1430	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1431	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1432	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1433	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1434	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1435	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1436	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1437	9910	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1438	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1439	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1440	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1441	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1442	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1443	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1444	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1445	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1446	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1447	9910	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1448	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1449	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1450	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1451	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1452	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1453	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1454	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1455	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1456	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1457	9910	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1458	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1459	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1460	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1461	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1462	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1463	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1464	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1465	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1466	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1467	9910	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1468	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1469	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1470	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1471	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1472	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1473	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1474	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1475	9930	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1476	9920	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1477	9910	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1478	10000	<color=#ff8d1e>100% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	100%									
1479	9990	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1480	9980	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1481	9970	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1482	9960	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1483	9950	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
1484	9940	<color=#26bbf9>70% rate in S-Rank pool</color>	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog22.png	Assets/Product/Texture/Image/UiDrawLog/UiDrawLog23.png	Rate in S-Rank pool:	70%									
